Symbol,Timestamp,Open,Close,ChangePct,Volume,RVOL
FFL,2026-01-05T09:09:39.000000000Z,21.21,22.5,6.0820,488884,1.7425
FFL,2026-01-05T09:12:57.000000000Z,21.2,22.5,6.1321,467392,1.6659
FFL,2026-01-05T09:16:36.000000000Z,21.25,22.44,5.6000,101517,0.3618
FFL,2026-01-05T09:19:13.000000000Z,21.24,22.43,5.6026,157299,0.5607
FFL,2026-01-05T09:21:25.000000000Z,21.2,22.48,6.0377,193332,0.6891
FFL,2026-01-05T09:24:23.000000000Z,21.27,22.47,5.6417,184742,0.6585
FFL,2026-01-05T09:26:38.000000000Z,21.28,22.42,5.3571,163399,0.5824
FFL,2026-01-05T09:29:24.000000000Z,21.23,22.38,5.4169,71393,0.2545
FFL,2026-01-05T09:31:47.000000000Z,21.25,22.41,5.4588,224198,0.7991
FFL,2026-01-05T09:35:11.000000000Z,21.24,22.41,5.5085,128351,0.4575
FFL,2026-01-05T09:38:20.000000000Z,21.23,22.38,5.4169,218761,0.7797
FFL,2026-01-05T09:41:01.000000000Z,21.19,22.37,5.5687,130386,0.4647
FFL,2026-01-05T09:43:33.000000000Z,21.21,22.34,5.3277,261195,0.9310
FFL,2026-01-05T09:45:35.000000000Z,21.21,22.35,5.3748,217432,0.7750
FFL,2026-01-05T09:47:46.000000000Z,21.2,22.4,5.6604,307282,1.0952
FFL,2026-01-05T09:50:19.000000000Z,21.17,22.42,5.9046,233470,0.8321
FFL,2026-01-05T09:52:38.000000000Z,21.18,22.53,6.3739,534435,1.9049
FFL,2026-01-05T09:54:54.000000000Z,21.12,22.54,6.7235,543660,1.9377
FFL,2026-01-05T09:56:16.000000000Z,21.1,22.52,6.7299,716518,2.5538
FFL,2026-01-05T09:57:56.000000000Z,21.17,22.58,6.6604,251687,0.8971
FFL,2026-01-05T09:59:50.000000000Z,21.16,22.57,6.6635,297210,1.0593
FFL,2026-01-05T10:02:32.000000000Z,21.16,22.64,6.9943,431153,1.5367
FFL,2026-01-05T10:05:04.000000000Z,21.15,22.81,7.8487,2038015,7.2640
FFL,2026-01-05T10:08:11.000000000Z,21.11,22.75,7.7688,1392229,4.9622
FFL,2026-01-05T10:10:04.000000000Z,21.15,22.65,7.0922,412490,1.4702
FFL,2026-01-05T10:13:32.000000000Z,21.14,22.63,7.0482,479988,1.7108
FFL,2026-01-05T10:15:56.000000000Z,21.13,22.62,7.0516,370061,1.3190
FFL,2026-01-05T10:18:05.000000000Z,21.1,22.6,7.1090,272878,0.9726
FFL,2026-01-05T10:19:43.000000000Z,21.15,22.56,6.6667,217757,0.7761
FFL,2026-01-05T10:22:04.000000000Z,21.14,22.55,6.6698,221478,0.7894
FFL,2026-01-05T10:24:17.000000000Z,21.14,22.58,6.8117,286279,1.0204
FFL,2026-01-05T10:26:04.000000000Z,21.08,22.64,7.4004,582614,2.0766
FFL,2026-01-05T10:27:31.000000000Z,21.07,22.58,7.1666,234696,0.8365
FFL,2026-01-05T10:29:02.000000000Z,21.13,22.57,6.8150,798292,2.8453
FFL,2026-01-05T10:36:54.000000000Z,21.09,22.58,7.0650,204950,0.7305
FFL,2026-01-06T04:33:10.000000000Z,21.2,22.55,6.3679,65536,0.2336
FFL,2026-01-06T04:34:36.000000000Z,21.11,22.56,6.8688,89449,0.3188
FFL,2026-01-06T04:36:25.000000000Z,21.06,22.7,7.7873,780258,2.7810
FFL,2026-01-06T04:37:59.000000000Z,21.1,22.75,7.8199,516857,1.8422
FFL,2026-01-06T04:39:22.000000000Z,21.02,22.78,8.3730,437629,1.5598
FFL,2026-01-06T04:40:36.000000000Z,21.06,22.65,7.5499,487536,1.7377
FFL,2026-01-06T04:41:57.000000000Z,21.05,22.69,7.7910,132243,0.4713
FFL,2026-01-06T04:43:53.000000000Z,21.06,22.71,7.8348,545333,1.9437
FFL,2026-01-06T04:45:31.000000000Z,21.06,22.85,8.4995,1292505,4.6068
FFL,2026-01-06T04:46:50.000000000Z,21.07,22.85,8.4480,2118001,7.5491
FFL,2026-01-06T04:48:22.000000000Z,21.09,22.83,8.2504,804463,2.8673
FFL,2026-01-06T04:50:02.000000000Z,21.08,22.74,7.8748,339353,1.2095
FFL,2026-01-06T04:51:36.000000000Z,21.07,22.74,7.9260,164560,0.5865
FFL,2026-01-06T04:53:26.000000000Z,21.05,22.71,7.8860,127950,0.4560
FFL,2026-01-06T04:55:11.000000000Z,21.05,22.82,8.4086,448712,1.5993
FFL,2026-01-06T04:57:07.000000000Z,21.01,22.85,8.7577,626852,2.2342
FFL,2026-01-06T04:58:45.000000000Z,20.97,22.88,9.1082,591049,2.1066
FFL,2026-01-06T05:00:12.000000000Z,20.95,22.87,9.1647,192384,0.6857
FFL,2026-01-06T05:01:52.000000000Z,20.9,22.9,9.5694,717259,2.5565
FFL,2026-01-06T05:03:08.000000000Z,20.93,22.83,9.0779,511794,1.8242
FFL,2026-01-06T05:04:25.000000000Z,20.94,22.84,9.0735,167230,0.5960
FFL,2026-01-06T05:06:07.000000000Z,21,22.86,8.8571,320639,1.1428
FFL,2026-01-06T05:07:44.000000000Z,20.98,22.84,8.8656,305388,1.0885
FFL,2026-01-06T05:08:55.000000000Z,20.95,22.78,8.7351,191533,0.6827
FFL,2026-01-06T05:10:13.000000000Z,20.92,22.75,8.7476,209547,0.7469
FFL,2026-01-06T05:11:31.000000000Z,20.9,22.76,8.8995,323652,1.1536
FFL,2026-01-06T05:12:52.000000000Z,20.9,22.75,8.8517,135115,0.4816
FFL,2026-01-06T05:14:34.000000000Z,20.95,22.77,8.6874,168377,0.6001
FFL,2026-01-06T05:16:20.000000000Z,20.92,22.75,8.7476,240111,0.8558
FFL,2026-01-06T05:18:00.000000000Z,20.85,22.73,9.0168,173227,0.6174
FFL,2026-01-06T05:19:51.000000000Z,20.9,22.69,8.5646,111193,0.3963
FFL,2026-01-06T05:21:39.000000000Z,20.85,22.62,8.4892,192014,0.6844
FFL,2026-01-06T05:23:11.000000000Z,20.84,22.62,8.5413,105944,0.3776
FFL,2026-01-06T05:24:28.000000000Z,20.83,22.62,8.5934,524722,1.8702
FFL,2026-01-06T05:26:10.000000000Z,20.75,22.62,9.0120,227318,0.8102
FFL,2026-01-06T05:27:28.000000000Z,20.75,22.63,9.0602,168811,0.6017
FFL,2026-01-06T05:28:41.000000000Z,20.78,22.62,8.8547,137246,0.4892
FFL,2026-01-06T05:30:18.000000000Z,20.8,22.63,8.7981,223126,0.7953
FFL,2026-01-06T05:31:56.000000000Z,20.8,22.63,8.7981,174542,0.6221
FFL,2026-01-06T05:33:21.000000000Z,20.8,22.6,8.6538,109307,0.3896
FFL,2026-01-06T05:34:37.000000000Z,20.8,22.62,8.7500,111645,0.3979
FFL,2026-01-06T05:35:58.000000000Z,20.82,22.6,8.5495,253952,0.9051
FFL,2026-01-06T05:37:03.000000000Z,20.9,22.58,8.0383,107027,0.3815
FFL,2026-01-06T05:38:13.000000000Z,20.86,22.56,8.1496,125815,0.4484
FFL,2026-01-06T05:39:31.000000000Z,20.88,22.56,8.0460,105159,0.3748
FFL,2026-01-06T05:41:13.000000000Z,20.88,22.56,8.0460,67175,0.2394
FFL,2026-01-06T05:43:06.000000000Z,20.87,22.56,8.0977,274483,0.9783
FFL,2026-01-06T05:45:06.000000000Z,20.83,22.54,8.2093,171122,0.6099
FFL,2026-01-06T05:46:58.000000000Z,20.83,22.58,8.4013,174195,0.6209
FFL,2026-01-06T05:49:10.000000000Z,20.85,22.56,8.2014,105060,0.3745
FFL,2026-01-06T05:51:29.000000000Z,20.94,22.56,7.7364,173260,0.6175
FFL,2026-01-06T05:53:18.000000000Z,20.9,22.56,7.9426,36501,0.1301
FFL,2026-01-06T05:55:28.000000000Z,20.91,22.59,8.0344,336674,1.2000
FFL,2026-01-06T05:57:42.000000000Z,20.92,22.59,7.9828,228534,0.8145
FFL,2026-01-06T05:59:41.000000000Z,21.01,22.57,7.4250,128432,0.4578
FFL,2026-01-06T06:01:27.000000000Z,21,22.58,7.5238,85948,0.3063
FFL,2026-01-06T06:03:13.000000000Z,20.95,22.57,7.7327,25992,0.0926
FFL,2026-01-06T06:04:42.000000000Z,20.96,22.58,7.7290,97166,0.3463
FFL,2026-01-06T06:06:31.000000000Z,20.98,22.59,7.6740,237044,0.8449
FFL,2026-01-06T06:08:38.000000000Z,20.98,22.59,7.6740,141366,0.5039
FFL,2026-01-06T06:10:38.000000000Z,20.93,22.55,7.7401,137856,0.4914
FFL,2026-01-06T06:12:48.000000000Z,20.92,22.55,7.7916,127809,0.4555
FFL,2026-01-06T06:15:15.000000000Z,20.91,22.56,7.8910,56565,0.2016
FFL,2026-01-06T06:17:32.000000000Z,20.92,22.56,7.8394,85539,0.3049
FFL,2026-01-06T06:19:18.000000000Z,20.87,22.55,8.0498,76290,0.2719
FFL,2026-01-06T06:21:03.000000000Z,20.87,22.55,8.0498,50163,0.1788
FFL,2026-01-06T06:23:14.000000000Z,20.88,22.56,8.0460,72882,0.2598
FFL,2026-01-06T06:25:30.000000000Z,20.88,22.6,8.2375,292812,1.0437
FFL,2026-01-06T06:29:07.000000000Z,20.88,22.6,8.2375,274306,0.9777
FFL,2026-01-06T06:31:33.000000000Z,20.9,22.6,8.1340,180321,0.6427
FFL,2026-01-06T06:34:26.000000000Z,20.9,22.6,8.1340,145899,0.5200
FFL,2026-01-06T06:37:44.000000000Z,20.91,22.62,8.1779,199543,0.7112
FFL,2026-01-06T06:39:34.000000000Z,20.98,22.72,8.2936,444222,1.5833
FFL,2026-01-06T06:42:12.000000000Z,20.97,22.76,8.5360,172963,0.6165
FFL,2026-01-06T06:45:54.000000000Z,20.94,22.88,9.2646,735723,2.6223
FFL,2026-01-06T06:49:44.000000000Z,20.92,22.75,8.7476,552081,1.9677
FFL,2026-01-06T06:53:54.000000000Z,20.9,22.74,8.8038,134429,0.4791
FFL,2026-01-06T06:57:40.000000000Z,20.9,22.77,8.9474,364943,1.3007
FFL,2026-01-06T07:02:55.000000000Z,20.94,22.73,8.5482,256221,0.9132
FFL,2026-01-06T07:06:36.000000000Z,20.96,22.72,8.3969,42793,0.1525
FFL,2026-01-06T07:09:12.000000000Z,20.97,22.73,8.3929,199302,0.7104
FFL,2026-01-06T07:12:41.000000000Z,20.98,22.72,8.2936,62674,0.2234
FFL,2026-01-06T07:17:21.000000000Z,20.99,22.62,7.7656,73032,0.2603
FFL,2026-01-06T07:20:20.000000000Z,20.98,22.63,7.8646,60779,0.2166
FFL,2026-01-06T07:23:33.000000000Z,20.95,22.7,8.3532,98418,0.3508
FFL,2026-01-06T07:27:33.000000000Z,21,22.91,9.0952,1461152,5.2079
FFL,2026-01-06T07:32:14.000000000Z,20.96,22.8,8.7786,194015,0.6915
FFL,2026-01-06T07:36:20.000000000Z,20.93,22.83,9.0779,671714,2.3941
FFL,2026-01-06T07:39:06.000000000Z,20.93,22.79,8.8868,61841,0.2204
FFL,2026-01-06T07:44:28.000000000Z,20.95,22.63,8.0191,213009,0.7592
FFL,2026-01-06T07:48:59.000000000Z,20.95,22.61,7.9236,393638,1.4030
FFL,2026-01-06T07:53:56.000000000Z,20.94,22.63,8.0707,399664,1.4245
FFL,2026-01-06T07:58:13.000000000Z,20.94,22.6,7.9274,63844,0.2276
FFL,2026-01-06T08:02:23.000000000Z,20.94,22.46,7.2588,688144,2.4527
FFL,2026-01-06T08:06:21.000000000Z,20.99,22.34,6.4316,676871,2.4125
FFL,2026-01-06T08:09:00.000000000Z,20.94,22.41,7.0201,265419,0.9460
FFL,2026-01-06T08:12:09.000000000Z,20.88,22.35,7.0402,349127,1.2444
FFL,2026-01-06T08:13:41.000000000Z,20.82,22.3,7.1085,197880,0.7053
FFL,2026-01-06T08:15:43.000000000Z,20.83,22.33,7.2012,234031,0.8341
FFL,2026-01-06T08:17:34.000000000Z,20.82,22.35,7.3487,102140,0.3641
FFL,2026-01-06T08:20:44.000000000Z,20.82,22.37,7.4448,330236,1.1770
FFL,2026-01-06T08:23:45.000000000Z,20.83,22.3,7.0571,254293,0.9064
FFL,2026-01-06T08:26:40.000000000Z,20.9,22.27,6.5550,121886,0.4344
FFL,2026-01-06T08:29:40.000000000Z,20.92,22.34,6.7878,716803,2.5549
FFL,2026-01-06T08:35:08.000000000Z,20.87,22.36,7.1394,204978,0.7306
FFL,2026-01-06T08:37:01.000000000Z,20.89,22.38,7.1326,135711,0.4837
FFL,2026-01-06T08:40:25.000000000Z,20.93,22.35,6.7845,796469,2.8388
FFL,2026-01-06T08:43:52.000000000Z,21.05,22.32,6.0333,369340,1.3164
FFL,2026-01-06T08:44:56.000000000Z,21.09,22.32,5.8321,908786,3.2391
FFL,2026-01-06T08:45:52.000000000Z,21.16,22.32,5.4820,489931,1.7462
FFL,2026-01-06T08:46:50.000000000Z,21.06,22.32,5.9829,131223,0.4677
FFL,2026-01-06T08:47:56.000000000Z,21.1,22.35,5.9242,112217,0.4000
FFL,2026-01-06T08:49:08.000000000Z,21.1,22.39,6.1137,202459,0.7216
FFL,2026-01-06T08:50:31.000000000Z,21.19,22.48,6.0878,113319,0.4039
FFL,2026-01-06T08:51:57.000000000Z,21.12,22.47,6.3920,249299,0.8886
FFL,2026-01-06T08:53:31.000000000Z,21.2,22.56,6.4151,282670,1.0075
FFL,2026-01-06T08:54:48.000000000Z,21.2,22.4,5.6604,831314,2.9630
FFL,2026-01-06T08:56:05.000000000Z,21.14,22.28,5.3926,415136,1.4796
FFL,2026-01-06T08:57:29.000000000Z,21.1,22.12,4.8341,1027046,3.6606
FFL,2026-01-06T08:59:06.000000000Z,21.07,22.18,5.2682,702764,2.5048
FFL,2026-01-06T09:00:30.000000000Z,21.03,22.19,5.5159,303643,1.0823
FFL,2026-01-06T09:02:13.000000000Z,21.14,22.35,5.7237,147228,0.5248
FFL,2026-01-06T09:05:17.000000000Z,21.06,22.2,5.4131,126663,0.4515
FFL,2026-01-06T09:08:54.000000000Z,21.05,22.2,5.4632,207780,0.7406
FFL,2026-01-06T09:12:15.000000000Z,21.05,22.12,5.0831,283760,1.0114
FFL,2026-01-06T09:14:39.000000000Z,21,22.07,5.0952,535806,1.9097
FFL,2026-01-06T09:17:08.000000000Z,20.97,22.05,5.1502,778117,2.7734
FFL,2026-01-06T09:19:19.000000000Z,21,22.03,4.9048,660047,2.3526
FFL,2026-01-06T09:24:01.000000000Z,21.01,22.05,4.9500,785716,2.8005
FFL,2026-01-06T09:28:06.000000000Z,21,22.07,5.0952,198626,0.7079
FFL,2026-01-06T09:30:45.000000000Z,20.95,22.11,5.5370,181208,0.6459
FFL,2026-01-06T09:33:14.000000000Z,20.94,22.15,5.7784,178772,0.6372
FFL,2026-01-06T09:36:26.000000000Z,20.96,22.14,5.6298,179519,0.6398
FFL,2026-01-06T09:40:18.000000000Z,20.99,22.15,5.5264,167534,0.5971
FFL,2026-01-06T09:44:43.000000000Z,21.01,22.13,5.3308,233665,0.8328
FFL,2026-01-06T09:49:09.000000000Z,21.02,22.19,5.5661,648779,2.3124
FFL,2026-01-06T09:51:19.000000000Z,21.09,22.17,5.1209,296287,1.0560
FFL,2026-01-06T09:53:49.000000000Z,21.08,22.2,5.3131,303866,1.0830
FFL,2026-01-06T09:57:01.000000000Z,21.14,22.21,5.0615,264339,0.9422
FFL,2026-01-06T09:59:42.000000000Z,21.07,22.23,5.5055,304579,1.0856
FFL,2026-01-06T10:03:08.000000000Z,21.07,22.3,5.8377,333008,1.1869
FFL,2026-01-06T10:06:19.000000000Z,21.12,22.35,5.8239,271643,0.9682
FFL,2026-01-06T10:09:17.000000000Z,21.11,22.41,6.1582,271917,0.9692
FFL,2026-01-06T10:12:48.000000000Z,21.05,22.41,6.4608,55768,0.1988
FFL,2026-01-06T10:16:38.000000000Z,21.07,22.31,5.8851,495832,1.7673
FFL,2026-01-06T10:19:13.000000000Z,21.05,22.34,6.1283,228800,0.8155
FFL,2026-01-06T10:21:30.000000000Z,21.02,22.35,6.3273,252024,0.8983
FFL,2026-01-06T10:24:46.000000000Z,21.05,22.33,6.0808,104214,0.3714
FFL,2026-01-06T10:27:32.000000000Z,21.01,22.3,6.1399,415905,1.4824
FFL,2026-01-06T10:28:59.000000000Z,20.9,22.22,6.3158,222490,0.7930
FFL,2026-01-06T10:43:32.000000000Z,21.04,22.27,5.8460,1031442,3.6763
FFL,2026-01-07T04:32:49.000000000Z,21.71,22.25,2.4873,310877,1.1080
FFL,2026-01-07T04:33:39.000000000Z,21.61,22.2,2.7302,366518,1.3064
FFL,2026-01-07T04:34:33.000000000Z,21.59,22.19,2.7791,261046,0.9304
FFL,2026-01-07T04:35:30.000000000Z,21.55,22.21,3.0626,350845,1.2505
FFL,2026-01-07T04:36:22.000000000Z,21.49,22.16,3.1177,141273,0.5035
FFL,2026-01-07T04:37:22.000000000Z,21.45,22.2,3.4965,85123,0.3034
FFL,2026-01-07T04:38:28.000000000Z,21.47,22.17,3.2604,82938,0.2956
FFL,2026-01-07T04:39:31.000000000Z,21.47,22.22,3.4932,160609,0.5724
FFL,2026-01-07T04:40:29.000000000Z,21.44,22.2,3.5448,94982,0.3385
FFL,2026-01-07T04:41:35.000000000Z,21.4,22.22,3.8318,284885,1.0154
FFL,2026-01-07T04:42:54.000000000Z,21.48,22.21,3.3985,230070,0.8200
FFL,2026-01-07T04:44:10.000000000Z,21.45,22.3,3.9627,543956,1.9388
