Symbol,Description,Open 1 day,Open 1 day - Currency,High 1 day,High 1 day - Currency,Low 1 day,Low 1 day - Currency,Price,Price - Currency,Volume 1 day,Price Change % 1 day
KAPCO,KOT ADDU POWER CO LTD,34.49,PKR,35.5,PKR,34.41,PKR,35.06,PKR,2053078,1.770682148040637
KCL,KARAM CERAMICS LTD,173,PKR,173.99,PKR,172,PKR,167.21,PKR,5,0
KEL,K-ELECTRIC LTD,5.2,PKR,5.31,PKR,5.14,PKR,5.25,PKR,23402757,1.941747572815527
KHTC,KHYBER TOBACCO CO LTD,480.99,PKR,500,PKR,475,PKR,482,PKR,72424,1.3840393757098952
KHYT,KHYBER TEXTILE MILLS LTD,1479.98,PKR,1537,PKR,1450,PKR,1477,PKR,543,4.953492172899689
KML,KOHINOOR MILLS,85,PKR,85,PKR,81,PKR,82.88,PKR,100143,-2.517054810632793
KOHC,KOHAT CEMENT CO LTD,460,PKR,464.33,PKR,458.5,PKR,461.03,PKR,109232,0.7033485507088029
KOHE,KOHINOOR ENERGY LIMITED,21,PKR,21.2,PKR,20.81,PKR,20.87,PKR,67163,-0.6190476190476143
KOHP,KOHINOOR POWER CO LTD,8.55,PKR,8.61,PKR,8.25,PKR,8.39,PKR,23630,-1.177856301531209
KOHTM,KOHAT TEXTILE MILLS LTD,61.9,PKR,61.95,PKR,60.88,PKR,60.97,PKR,38256,-1.006656924825466
KOIL,KOHINOOR INDUSTRIES LTD,12.9,PKR,13,PKR,12.55,PKR,12.78,PKR,89755,1.0276679841897154
KOSM,KOHINOOR SPINNING MILLS LTD,6.26,PKR,6.64,PKR,6.23,PKR,6.47,PKR,39944966,3.8523274478330545
KPUS,KHAIRPUR SUGAR MILLS LTD,140,PKR,148,PKR,131,PKR,134.03,PKR,1963,-3.387875729834923
KSBP,K.S.B. PUMPS CO LTD,254.9,PKR,257,PKR,245.05,PKR,247.4,PKR,593854,-0.3343673206300545
KSTM,KHALID SIRAJ TEXTILE MILLS LTD (defaulter),9.62,PKR,9.98,PKR,9.6,PKR,9.6,PKR,4700,-0.2079002079002035
KTML,KOHINOOR TEXTILES MILLS LTD,241.22,PKR,243,PKR,240,PKR,240.51,PKR,134828,-0.294337119641824
LCI,LUCKY CORE INDUSTRIES LIMITED,361,PKR,361,PKR,356.1,PKR,357.01,PKR,136179,-0.4766949152542474
LEUL,LEATHER UP LTD,39.2,PKR,43.23,PKR,39.2,PKR,43.03,PKR,11946,9.491094147582709
LIVEN,LIVEN PHARMA LTD,63,PKR,63,PKR,61.78,PKR,62.11,PKR,297041,-1.3500635324015269
LOADS,LOADS LTD,16.5,PKR,16.55,PKR,16.14,PKR,16.16,PKR,3281780,-1.762917933130694
LOTCHEM,LOTTE CHEMICAL PAKISTAN LTD,21.98,PKR,22.04,PKR,21.25,PKR,21.92,PKR,4176862,0.5504587155963349
LPGL,LEINER PAK GELATINE LTD,118.5,PKR,118.75,PKR,114,PKR,116.04,PKR,25444,-0.06028765825509705
LPL,LALPIR POWER LTD,28.35,PKR,28.85,PKR,28,PKR,28.51,PKR,1602907,0.8846426043878274
LSECL,LSE CAPITAL LIMITED,7.14,PKR,7.15,PKR,6.71,PKR,6.89,PKR,392195,-1.0057471264367857
LSEFSL,LSE FINANCIAL SERVICES LIMITED,23.2,PKR,24.9,PKR,23.2,PKR,24.07,PKR,894,4.880174291939002
LSEVL,LSE VENTURES LIMITED,12.95,PKR,13.19,PKR,12.1,PKR,12.51,PKR,190927,-2.6459143968871586
