Symbol,Description,Open 1 day,Open 1 day - Currency,High 1 day,High 1 day - Currency,Low 1 day,Low 1 day - Currency,Price,Price - Currency,Volume 1 day,Price Change % 1 day
NATF,National Foods Ltd. (Pakistan),345,PKR,347.2,PKR,339.01,PKR,340.09,PKR,323714,-0.9408132354654603
NBP,National Bank of Pakistan,175.95,PKR,182,PKR,173.8,PKR,180.68,PKR,12780318,2.688263711281625
NCL,Nishat Chunian Ltd.,50.1,PKR,50.2,PKR,49.03,PKR,49.87,PKR,38467,-0.854870775347912
NCML,Nazir Cotton Mills Ltd,13.5,PKR,13.75,PKR,13.15,PKR,13.54,PKR,17211,3.2012195121951215
NCPL,Nishat Chunian Power Limited,28.15,PKR,28.85,PKR,27.9,PKR,28.1,PKR,387087,-0.07112375533428014
NESTLE,Nestle Pakistan Ltd.,8300,PKR,8500,PKR,8010,PKR,8202.06,PKR,305,-1.9348652361520768
NETSOL,Netsol Technologies Limited,146.89,PKR,154.9,PKR,145,PKR,150.55,PKR,5819729,3.5775713794289765
NEXT,Next Capital Limited,11.05,PKR,11.5,PKR,11.05,PKR,11.39,PKR,206038,2.1524663677130063
NICL,Nimir Industrial Chemicals Ltd.,166,PKR,170,PKR,164.51,PKR,168.52,PKR,35434,2.4437689969604928
NML,Nishat Mills Limited,161,PKR,161,PKR,156,PKR,156.58,PKR,333185,-1.5096238520568481
NONS,Noon Sugar Mills Limited,83,PKR,89,PKR,83,PKR,87,PKR,2,0
NPL,Nishat Power Limited,41.5,PKR,42.4,PKR,41.5,PKR,41.99,PKR,1078361,1.4006278676648285
NRL,National Refinery Limited,357,PKR,367.15,PKR,351.7,PKR,359.76,PKR,1624709,0.7223248782126614
NRSL,Nimir Resins Ltd.,35,PKR,35,PKR,33.9,PKR,34.39,PKR,343510,-1.911009697661157
NSRM,National Silk & Rayon Mills Ltd.,100.1,PKR,107.99,PKR,100.01,PKR,108.33,PKR,101,0
OBOY,Oilboy Energy Limited,9.19,PKR,9.19,PKR,8.95,PKR,9,PKR,79080,-1.4238773274917937
OCTOPUS,Octopus Digital Ltd.,53.85,PKR,54.79,PKR,53,PKR,53.14,PKR,1641620,-0.2814787014449214
OGDC,Oil & Gas Development Co. Ltd.,270.74,PKR,271.2,PKR,267,PKR,267.58,PKR,3159599,-1.1671714560094648
OLPL,OLP Financial Services Pakistan Limited,50.5,PKR,50.5,PKR,48.21,PKR,48.82,PKR,12170,-2.026891430864937
OLPM,OLP Modaraba,22,PKR,22.22,PKR,22,PKR,22.19,PKR,6641,0.6805807622504634
OML,Olympia Mills Limited,38,PKR,38,PKR,38,PKR,38,PKR,11759,-2.4390243902439095
ORM,Orient Rental Modaraba,13.24,PKR,13.97,PKR,12.13,PKR,12.5,PKR,331398,-1.9607843137254901
OTSU,Otsuka Pakistan Limited,296,PKR,323.41,PKR,296,PKR,323.41,PKR,240173,9.999659875514451
PABC,Pakistan Aluminium Beverage Cans Ltd.,153.8,PKR,153.8,PKR,151,PKR,151.9,PKR,40667,-0.628025644380484
PACE,Pace Pakistan Ltd.,7.5,PKR,7.59,PKR,7.2,PKR,7.47,PKR,28959287,2.609890109890103
PAEL,Pak Elektron Ltd.,56.4,PKR,56.5,PKR,54.35,PKR,54.52,PKR,13519913,-3.0410812733416215
PAKD,Pak Datacom Limited,200.04,PKR,207,PKR,197.1,PKR,200.4,PKR,14538,-0.5804435183807052
PAKL,Pak Leather Crafts Limited,36.5,PKR,37,PKR,33.25,PKR,33.25,PKR,3098,-3.9295001444669153
PAKOXY,Pakistan Oxygen Limited,246,PKR,246,PKR,240,PKR,241.38,PKR,1444,-0.2561983471074399
PAKRI,Pakistan Reinsurance Co.,14.15,PKR,14.5,PKR,14.1,PKR,14.15,PKR,427140,-0.14114326040931244
PAKT,Pakistan Tobacco Co. Ltd.,1512.2,PKR,1539,PKR,1485,PKR,1496.32,PKR,64110,-0.9951302138471287
PASL,Pervez Ahmed Consultancy Services Limited,2.8,PKR,3.22,PKR,2.8,PKR,3.17,PKR,47222571,13.62007168458781
PASM,Paramount Spinning Mills Limited,7.98,PKR,7.98,PKR,7.16,PKR,7.51,PKR,11420,-2.594033722438394
PCAL,Pakistan Cables Limited,171.4,PKR,177,PKR,171.4,PKR,175.15,PKR,4971,0.33224494472132243
PECO,Pakistan Engineering Co. Ltd.,551,PKR,649,PKR,541.02,PKR,581.76,PKR,979,-2.5070384770076477
PGLC,Pak-Gulf Leasing Co. Ltd.,19.05,PKR,19.05,PKR,18,PKR,18.13,PKR,37848,-1.467391304347824
PIAHCLA,PIA Holding Company Limited Class A,20,PKR,20,PKR,19.7,PKR,19.77,PKR,991416,-0.3528225806451627
PIAHCLB,PIA Holding Company Limited Class B,25001.4,PKR,25699.7,PKR,24670.01,PKR,25310.9,PKR,28,-2.6091808072646065
PIBTL,Pakistan International Bulk Terminal Ltd.,12.9,PKR,13,PKR,12.4,PKR,12.46,PKR,22002873,-3.2608695652173907
PICT,Pakistan International Container Terminal Limited,41.56,PKR,42.3,PKR,41.35,PKR,41.49,PKR,63897,-0.5274514504914861
PIL,PICIC Insurance Limited,5.49,PKR,5.5,PKR,5.06,PKR,5.2,PKR,308898,-5.282331511839709
PIM,Popular Islamic Modaraba,25.9,PKR,26.9,PKR,22.51,PKR,26.44,PKR,3635,7.044534412955474
PINL,Premier Insurance Co. of Pakistan Ltd.,8.15,PKR,8.43,PKR,8.03,PKR,8.41,PKR,8952,1.32530120481927
PIOC,Pioneer Cement Limited,252.99,PKR,258.5,PKR,252.5,PKR,257.05,PKR,120428,1.604806514091467
PKGI,Pakistan General Insurance Co. Ltd.,10.09,PKR,10.99,PKR,10,PKR,10.11,PKR,3650,0.0990099009900969
PKGP,Pakgen Power Limited,107,PKR,107.88,PKR,103,PKR,106.52,PKR,4571,0.01877934272300096
PKGS,Packages Limited,713.2,PKR,727.75,PKR,704.05,PKR,707.21,PKR,500,-0.8496081427790242
PMPK,Philip Morris (Pakistan) Limited,1301.01,PKR,1305,PKR,1301.01,PKR,1300,PKR,12,0
PMRS,Premier Sugar Mills & Distillery Co. Ltd.,314.47,PKR,350,PKR,314.47,PKR,339.83,PKR,494,-2.7417646890472627
PNSC,Pakistan National Shipping Corporation,420,PKR,429,PKR,416,PKR,419.72,PKR,26929,0.03098262589672116
POL,Pakistan Oilfields Limited,687,PKR,689,PKR,680.2,PKR,681.23,PKR,213694,-0.8312225230733449
POML,Punjab Oil Mills Limited,201.01,PKR,201.75,PKR,198,PKR,200.5,PKR,3677,0.18988606835898234
POWER,Power Cement Ltd,18.78,PKR,18.8,PKR,18.21,PKR,18.37,PKR,6448235,-2.183173588924388
PPL,Pakistan Petroleum Limited,192.01,PKR,192.5,PKR,188,PKR,189.31,PKR,5890943,-0.9677756852898065
PPP,Pakistan Paper Products Limited,178.01,PKR,184,PKR,170,PKR,172.84,PKR,98111,-2.745892415034884
PPVC,Pakistan PVC Limited,19,PKR,19,PKR,17.36,PKR,17.4,PKR,13311,-2.2471910112359668
PREMA,At-Tahur Ltd.,41.82,PKR,43.2,PKR,41.6,PKR,42.22,PKR,7833389,1.222728362502992
PRET,Premium Textile Mills Ltd,488,PKR,488,PKR,480,PKR,486.67,PKR,120,5.18046250270154
PRL,Pakistan Refinery Limited,32.49,PKR,32.74,PKR,32,PKR,32.13,PKR,3984282,-0.772081531809759
PRWM,Prosperity Weaving Mills Limited,61.5,PKR,61.5,PKR,61.5,PKR,61.5,PKR,500,6.956521739130435
PSEL,Pakistan Services Limited,941.15,PKR,955,PKR,931.15,PKR,942.21,PKR,64,0.11262816766722192
PSO,Pakistan State Oil Co. Ltd. Class I,417.5,PKR,419.2,PKR,412,PKR,412.78,PKR,2196077,-0.5732729550053117
PSX,Pakistan Stock Exchange Ltd,36,PKR,36.39,PKR,35.2,PKR,35.45,PKR,1087836,-1.3633834168057735
PSYL,Pakistan Synthetics Limited,58.5,PKR,61.98,PKR,57.25,PKR,58.43,PKR,6446,1.9720767888307202
PTC,Pakistan Telecommunication Co. Ltd. Class A,24.25,PKR,24.52,PKR,23.35,PKR,23.5,PKR,4180715,-2.852418354692027
PTL,Panther Tyres Limited,55,PKR,55,PKR,51.91,PKR,52.06,PKR,386482,-2.1980086417433675
QUET,Quetta Textile Mills Limited,16.85,PKR,17,PKR,16.55,PKR,16.93,PKR,3689,0.4747774480712065
QUICE,Quice Food Industries Limited,8.5,PKR,8.8,PKR,8.4,PKR,8.64,PKR,2591141,1.0526315789473666
RCML,Reliance Cotton Spinning Mills Ltd,504.56,PKR,504.56,PKR,504.55,PKR,504.55,PKR,65,0.03172148535855687
REDCO,Redco Textiles Limited,24.07,PKR,27.15,PKR,24.07,PKR,25.39,PKR,1194,2.8351559335763437
REWM,Reliance Weaving Mills Limited,109.51,PKR,109.51,PKR,109.51,PKR,109.75,PKR,10,0
RICL,Reliance Insurance Co Ltd,18.95,PKR,18.95,PKR,17.9,PKR,18.08,PKR,44494,-0.9857612267250999
RMPL,Rafhan Maize Products Co. Ltd.,9599.9,PKR,9650,PKR,9550,PKR,9643.99,PKR,546,1.302203146632038
RPL,Roshan Packages Ltd,21.65,PKR,22.23,PKR,21.5,PKR,21.8,PKR,906167,1.160092807424594
RUBY,Ruby Textile Mills Limited,14,PKR,14,PKR,13,PKR,13.02,PKR,5459,-3.698224852071006
RUPL,Rupali Polyester Limited,38.98,PKR,39,PKR,37,PKR,37.84,PKR,769,-1.0718954248365924
SAIF,Saif Textile Mills Limited,32,PKR,32,PKR,28.22,PKR,31.25,PKR,2380,3.271645736946459
SANSM,Sanghar Sugar Mills Limited,59.5,PKR,60,PKR,57.01,PKR,59.11,PKR,953,0
SAPT,Sapphire Textile Mills Limited,1420,PKR,1437.86,PKR,1390,PKR,1419.02,PKR,78,-0.7678321678321691
SARC,Sardar Chemical Industries Ltd.,76,PKR,76.8,PKR,73,PKR,74.02,PKR,9426,-1.1220945765428847
SASML,Sindh Abadgars Sugar Mills Limited,199.99,PKR,199.99,PKR,188.03,PKR,192.49,PKR,98,0
SAZEW,Sazgar Engineering Works Limited,1630,PKR,1636,PKR,1610,PKR,1620.68,PKR,112439,-0.11525068564912581
SBL,Samba Bank Limited,9.85,PKR,9.85,PKR,9.43,PKR,9.45,PKR,2673,0.6389776357827339
SCBPL,Standard Chartered Bank (Pakistan) Limited,72.5,PKR,74.4,PKR,72.4,PKR,72.45,PKR,41023,-1.3883217639852947
SCL,Shield Corporation Limited,370,PKR,370,PKR,331.5,PKR,349.99,PKR,127,1.4463768115942055
SEARL,Searle Company Ltd,119.48,PKR,120.65,PKR,115.11,PKR,115.84,PKR,4920155,-3.0627615062761477
SEL,Sitara Energy Limited.,14.6,PKR,16.23,PKR,14.6,PKR,16.23,PKR,48080,10.03389830508475
SEPL,Security Papers Limited.,202.99,PKR,202.99,PKR,190,PKR,198.03,PKR,83587,-0.9404231904356938
SERT,Service Industries Textiles Ltd,22.45,PKR,23,PKR,22.35,PKR,22.89,PKR,8888,2.187500000000009
SFL,Sapphire Fibres Limited,1040,PKR,1090,PKR,1008,PKR,1046.11,PKR,93,0.10622009569377032
SGF,Service Global Footwear Limited,96,PKR,97.72,PKR,94,PKR,94.45,PKR,150509,-1.3577023498694487
SGPL,S.G. Power Ltd.,10.51,PKR,11.38,PKR,9.95,PKR,10.1,PKR,312946,-3.901046622264511
SHCM,Shadman Cotton Mills Limited,58,PKR,60.8,PKR,54.12,PKR,55.12,PKR,3513,-7.064575956836966
SHDT,Shadab Textile Mills Limited,59.64,PKR,62,PKR,56.1,PKR,58.62,PKR,6898,-1.7102615694165042
SHEZ,Shezan International Limited,200,PKR,210,PKR,200,PKR,204.53,PKR,9451,2.2650000000000006
SHFA,Shifa International Hospitals Limited,554.99,PKR,565,PKR,546.02,PKR,549.91,PKR,7209,-0.05815749777366738
